make,model,gen_start,gen_end,trim,tier,tier_name,top_engine,audio_brand,expected_parts,notes,cult
Ford,F-150,1997,2003,King Ranch,3,premium,5.4L V8,Audiophile,"Audiophile amp, heated seats, premium King Ranch leather, power seats",2001+. First King Ranch edition.,
Ford,F-150,1997,2003,Lightning,4,performance,5.4L Supercharged V8,,"Supercharged 5.4L ECM, lowered suspension, unique intake, 380hp",SVT Lightning. Supercharged truck. ECM is gold.,CULT
Ford,Explorer,2002,2005,XLS,1,base,4.0L V6,,,3rd gen. SOHC V6.,
Ford,Explorer,2002,2005,XLT,2,mid,4.0L V6,,"Power seats, cruise, rear camera (late)",,
Ford,Explorer,2002,2005,Eddie Bauer,3,premium,4.6L V8,Audiophile,"Audiophile amp, heated seats, leather, moonroof, V8 ECM",V8 is premium,
Ford,Explorer,2002,2005,Limited,3,premium,4.6L V8,Audiophile,"Audiophile amp, heated seats, leather, moonroof, nav possible",,
Ford,Explorer,2006,2010,XLT,2,mid,4.0L V6,,"Power seats, SYNC (late)",4th gen. Redesigned.,
Ford,Explorer,2006,2010,Eddie Bauer,3,premium,4.6L V8,Audiophile,"Audiophile amp, V8 ECM, heated seats, nav, moonroof",,
Ford,Explorer,2006,2010,Limited,3,premium,4.6L V8,Audiophile,"Audiophile amp, V8 ECM, heated/cooled seats, nav, power liftgate",,
Ford,Explorer,2006,2010,Sport Trac,2,mid,4.0L V6,,"Pickup bed variant, power seats",Truck version of Explorer,
Ford,Explorer,2006,2010,Sport Trac Adrenalin,3,premium,4.6L V8,Audiophile,"Audiophile amp, V8 ECM, sport suspension, leather",Performance Sport Trac,
Ford,Escape,2001,2007,XLS,1,base,2.0L I4,,,,
Ford,Escape,2001,2007,XLT,2,mid,3.0L V6,,"Power seats, V6 ECM",Duratec V6,
Ford,Escape,2001,2007,Limited,3,premium,3.0L V6,,"Heated leather seats, moonroof, V6 ECM, ABS",,
Ford,Escape,2008,2012,XLS,1,base,2.3L I4,,,,
Ford,Escape,2008,2012,XLT,2,mid,3.0L V6,,"SYNC, power seats",,
Ford,Escape,2008,2012,Limited,3,premium,3.0L V6,,"Heated leather seats, SYNC with nav, moonroof, blind spot (late)",,
Ford,Edge,2007,2014,SE,1,base,3.5L V6,,,,
Ford,Edge,2007,2014,SEL,2,mid,3.5L V6,,"SYNC, power liftgate (late), rear camera",,
Ford,Edge,2007,2014,Limited,3,premium,3.5L V6,Sony,"Sony amp, heated/cooled seats, nav, park assist, blind spot",,
Ford,Edge,2007,2014,Sport,3,premium,3.7L V6,Sony,"Sony amp, 3.7L ECM, sport suspension, 22in wheels possible",305hp. Only Ford SUV with this engine.,
Ford,Expedition,2003,2006,XLS,1,base,4.6L V8,,,,
Ford,Expedition,2003,2006,XLT,2,mid,5.4L V8,,"Power seats, rear A/C, 3rd row",,
Ford,Expedition,2003,2006,Eddie Bauer,3,premium,5.4L V8,Audiophile,"Audiophile amp, heated/cooled seats, nav, moonroof, power running boards",,
Ford,Expedition,2003,2006,King Ranch,3,premium,5.4L V8,Audiophile,"Audiophile amp, heated/cooled seats, King Ranch leather, power running boards, nav",,
Ford,Expedition,2007,2017,XLT,2,mid,5.4L V8,,"SYNC, power seats, rear camera","5.4L to 2014, then 3.5L EcoBoost",
Ford,Expedition,2007,2017,Limited,3,premium,3.5L EcoBoost,Sony,"Sony amp, heated/cooled seats, nav, power liftgate, power running boards",EcoBoost from 2015+,
Ford,Expedition,2007,2017,King Ranch,3,premium,3.5L EcoBoost,Sony,"Sony amp, heated/cooled seats, nav, power running boards, adaptive cruise (late)",,
Ford,Expedition,2007,2017,Platinum,3,premium,3.5L EcoBoost,Sony,"Sony amp, heated/cooled seats, power running boards, massage seats (late), adaptive cruise",2015+,
Ford,Mustang,1999,2004,V6,1,base,3.8L V6,,,,
Ford,Mustang,1999,2004,GT,3,premium,4.6L V8,Mach,"Mach 460/1000 amp, 4.6L 2V ECM, limited slip",Mach 460 or Mach 1000 audio,CULT
Ford,Mustang,1999,2004,Mach 1,4,performance,4.6L DOHC V8,Mach,"Mach 1000 amp, 4.6L 4V ECM, shaker hood scoop, limited slip",2003-2004. DOHC 4V Cobra engine.,CULT
Ford,Mustang,1999,2004,Cobra,4,performance,4.6L DOHC V8,Mach,"Mach 1000 amp, DOHC 4V ECM, IRS, Brembo brakes","1999-2001 NA, 2003-2004 supercharged Terminator",CULT
Ford,Mustang,1999,2004,Cobra R,4,performance,5.4L DOHC V8 (385hp),,"5.4L DOHC ECM, Brembo brakes, no radio, no AC, no backseat",2000 only. 300 made. Ultra rare.,CULT
Ford,Focus,2000,2007,LX,1,base,2.0L I4,,,,
Ford,Focus,2000,2007,SE,2,mid,2.0L I4,,"Power windows, cruise",,
Ford,Focus,2000,2007,ZX3/ZX5,2,mid,2.0L I4,,"Hatchback, sport appearance",,
Ford,Focus,2000,2007,SVT,4,performance,2.0L I4 (170hp),,"SVT ECM, close-ratio 6-speed (first US Ford 6-speed), sport suspension, Recaro seats possible",SVT Focus. Revvy 2.0L. Cult hot hatch.,CULT
Chevrolet,Silverado 1500,1999,2006,WT,1,base,4.3L V6,,,GMT800 generation,
Chevrolet,Silverado 1500,1999,2006,LS,1,base,4.8L V8,,,,
Chevrolet,Silverado 1500,1999,2006,LT,2,mid,5.3L V8,,"Power seats, OnStar, cruise",5.3L Vortec most common,
Chevrolet,Silverado 1500,1999,2006,LT Z71,2,mid,5.3L V8,,"Z71 off-road suspension, skid plates, power seats",Z71 package,
Chevrolet,Silverado 1500,1999,2006,SS,4,performance,6.0L V8 (345hp),,"6.0L Vortec ECM, AWD, sport suspension, 345hp",Silverado SS. AWD performance truck.,CULT
GMC,Sierra 1500,1999,2006,SLE,2,mid,5.3L V8,,"Power seats, OnStar",,
GMC,Sierra 1500,1999,2006,SLT,3,premium,5.3L V8,Bose,"Bose amp, heated leather seats, power seats",,
GMC,Sierra 1500,1999,2006,Denali,3,premium,6.0L V8,Bose,"Bose amp, 6.0L V8 ECM, AWD, heated leather, nav, OnStar",2002+. First Denali truck. AWD only.,
Chevrolet,Tahoe,2000,2006,LS,1,base,4.8L V8,,,,
Chevrolet,Tahoe,2000,2006,LT,2,mid,5.3L V8,Bose,"Bose amp possible, heated seats, OnStar, rear entertainment possible",,
Chevrolet,Tahoe,2000,2006,Z71,2,mid,5.3L V8,,"Z71 off-road suspension, skid plates",,
Chevrolet,Suburban,2000,2006,LS,1,base,5.3L V8,,,,
Chevrolet,Suburban,2000,2006,LT,2,mid,5.3L V8,Bose,"Bose amp possible, heated leather, rear entertainment possible, power liftglass",,
GMC,Yukon,2000,2006,SLE,2,mid,5.3L V8,,"Power seats, OnStar",,
GMC,Yukon,2000,2006,SLT,3,premium,5.3L V8,Bose,"Bose amp, heated leather, OnStar",,
GMC,Yukon,2000,2006,Denali,3,premium,6.0L V8,Bose,"Bose amp, 6.0L V8 ECM, AWD, heated leather, nav, power everything",,
GMC,Yukon XL,2000,2006,SLE,2,mid,5.3L V8,,"Power seats, OnStar",Suburban twin,
GMC,Yukon XL,2000,2006,Denali,3,premium,6.0L V8,Bose,"Bose amp, 6.0L V8 ECM, AWD, heated leather, nav, rear entertainment",,
Chevrolet,Equinox,2005,2009,LS,1,base,3.4L V6,,,1st gen. 3.4L only engine initially.,
Chevrolet,Equinox,2005,2009,LT,2,mid,3.4L V6,,"Power seats, OnStar, heated seats possible",,
Chevrolet,Equinox,2005,2009,Sport,2,mid,3.6L V6,,"3.6L V6 ECM, sport suspension, 18in wheels",2008-2009. V6 upgrade.,
Chevrolet,Traverse,2009,2017,LS,1,base,3.6L V6,,,,
Chevrolet,Traverse,2009,2017,LT,2,mid,3.6L V6,,"Power liftgate, heated seats, rear camera",,
Chevrolet,Traverse,2009,2017,LTZ,3,premium,3.6L V6,Bose,"Bose amp, heated/cooled seats, nav, park assist, blind spot, rear entertainment",,
Chevrolet,Camaro,1998,2002,Base,1,base,3.8L V6,,,4th gen. LS1 era.,CULT
Chevrolet,Camaro,1998,2002,Z28,3,premium,5.7L V8 (LS1),,"LS1 ECM, T56 6-speed, limited slip, sport suspension, 310hp",LS1 engine. THE cult muscle car ECM.,CULT
Chevrolet,Camaro,1998,2002,SS,4,performance,5.7L V8 (LS1) 325hp,,"LS1 ECM (SS tune), forced-air hood, sport suspension, larger brakes, limited slip",SLP SS package. 325hp LS1.,CULT
Chevrolet,Impala,2000,2005,Base,1,base,3.4L V6,,,,
Chevrolet,Impala,2000,2005,LS,2,mid,3.8L V6,,"Power seats, cruise, OnStar",,
Chevrolet,Impala,2000,2005,SS,4,performance,3.8L Supercharged V6,,"Supercharged 3.8L ECM, sport suspension, larger brakes, 240hp",2004-2005. Supercharged SS.,CULT
Chevrolet,Impala,2006,2013,LS,1,base,3.5L V6,,,,
Chevrolet,Impala,2006,2013,LT,2,mid,3.5L V6,,"Power seats, OnStar",,
Chevrolet,Impala,2006,2013,LTZ,3,premium,3.9L V6,Bose,"Bose amp, heated leather, moonroof",,
Chevrolet,Impala,2006,2013,SS,4,performance,5.3L V8,Bose,"Bose amp, 5.3L V8 ECM, sport suspension, 303hp",2006-2009. LS4 V8 in a sedan.,CULT
Chevrolet,Corvette,1997,2004,Base,3,premium,5.7L V8 (LS1),,"LS1 ECM, 6-speed or auto, sport suspension, Bose standard",C5. LS1 is the money engine.,CULT
Chevrolet,Corvette,1997,2004,Z06,4,performance,5.7L V8 (LS6) 405hp,,"LS6 ECM, 6-speed only, FE4 sport suspension, titanium exhaust, lighter",LS6 hardtop. 405hp.,CULT
Chevrolet,Corvette,2005,2013,Base,3,premium,6.2L V8 (LS3),Bose,"Bose amp, LS3 ECM, magnetic ride available","C6. LS2 to 2007, LS3 from 2008.",CULT
Chevrolet,Corvette,2005,2013,Z06,4,performance,7.0L V8 (LS7) 505hp,Bose,"Bose amp, LS7 ECM, 6-speed, dry sump, carbon fiber, larger brakes",LS7 7.0L. Hand-built. 505hp NA.,CULT
Chevrolet,Corvette,2005,2013,ZR1,4,performance,6.2L Supercharged V8 (LS9) 638hp,Bose,"Bose amp, LS9 supercharged ECM, carbon ceramic brakes, carbon fiber body panels, magnetic ride",LS9 supercharged. 638hp. C6 king.,CULT
Dodge,Durango,1998,2003,SLT,2,mid,4.7L V8,,"Power seats, A/C, cruise",1st gen. Body-on-frame.,
Dodge,Durango,1998,2003,SLT Plus,3,premium,5.9L V8,Infinity,"Infinity amp, 5.9L Magnum ECM, heated leather, power seats",5.9L Magnum is the premium engine,
Dodge,Durango,2004,2009,SLT,2,mid,4.7L V8,,"Power seats, cruise",2nd gen. HEMI available from 2004.,
Dodge,Durango,2004,2009,Limited,3,premium,5.7L HEMI,Infinity,"Infinity amp, HEMI ECM, heated leather, nav possible, power liftgate",,
Dodge,Durango,2004,2009,SRT8,4,performance,6.1L HEMI,Infinity,"Infinity amp, SRT 6.1L ECM, Brembo brakes, sport suspension, 425hp",2006-2007. Rare SRT Durango.,CULT
Dodge,Ram 1500,1994,2001,Work Special,1,base,3.9L V6,,,2nd gen. Magnum V6.,
Dodge,Ram 1500,1994,2001,SLT,2,mid,5.2L V8,,"Power seats, cruise, A/C",5.2L or 5.9L Magnum V8,
Dodge,Ram 1500,1994,2001,Laramie SLT,3,premium,5.9L V8,Infinity,"Infinity amp possible, heated seats (late), leather, power seats",5.9L Magnum is the money engine,
Dodge,Ram 1500,1994,2001,Sport,2,mid,5.9L V8,,"Sport appearance, body color bumpers, sport hood",,
Ram,2500,2003,2009,ST,1,base,5.7L HEMI,,,Work truck,
Ram,2500,2003,2009,SLT,2,mid,5.9L Cummins,,"Power seats, cruise",5.9L Cummins is THE cult diesel,CULT
Ram,2500,2003,2009,Laramie,3,premium,5.9L Cummins,Infinity,"Infinity amp, heated leather, nav possible, power seats",5.9L/6.7L Cummins (6.7 from 2007),
Ram,2500,2003,2009,Power Wagon,2,mid,5.7L HEMI,,"Disconnecting sway bar, Warn winch, locking diffs","2005+. HEMI only, no Cummins.",
Jeep,Grand Cherokee,1999,2004,Laredo,2,mid,4.0L I6,,"Power seats, cruise",WJ. 4.0L inline-6 is bulletproof.,CULT
Jeep,Grand Cherokee,1999,2004,Limited,3,premium,4.7L V8,Infinity,"Infinity amp, V8 ECM, heated leather, moonroof, Selec-Trac, park assist",,
Jeep,Grand Cherokee,1999,2004,Overland,3,premium,4.7L HO V8,Infinity,"Infinity amp, HO V8 ECM (265hp), Quadra-Drive, air suspension, heated leather, nav",HO = High Output V8,
Jeep,Wrangler,1997,2006,SE,1,base,2.5L I4,,,TJ. 2.5L 4-cylinder base.,CULT
Jeep,Wrangler,1997,2006,Sport,2,mid,4.0L I6,,"4.0L I6 ECM, Dana 35 rear (standard), A/C optional",4.0L is the desirable engine.,CULT
Jeep,Wrangler,1997,2006,Sahara,2,mid,4.0L I6,,"4.0L I6 ECM, color-matched fenders, fog lights, sound bar",,CULT
Jeep,Wrangler,1997,2006,Rubicon,3,premium,4.0L I6,,"4.0L I6 ECM, Dana 44 front+rear, electronic lockers, disconnecting sway bar, rock rails, 4.11 gears",2003+. First factory Rubicon. Dana 44s are gold.,CULT
Jeep,Cherokee,1997,2001,SE,1,base,2.5L I4,,,XJ. Legendary platform.,CULT
Jeep,Cherokee,1997,2001,Sport,2,mid,4.0L I6,,"4.0L I6 ECM, power windows/locks, A/C",4.0L is the cult engine,CULT
Jeep,Cherokee,1997,2001,Classic,2,mid,4.0L I6,,"4.0L I6 ECM, fog lights, roof rack, upgraded cloth",,CULT
Jeep,Cherokee,1997,2001,Limited,3,premium,4.0L I6,,"4.0L I6 ECM, leather, heated seats, Infinity amp possible, moonroof, full-time 4WD",,CULT
Jeep,Liberty,2002,2007,Sport,2,mid,3.7L V6,,"Power windows, A/C, 4WD",KJ. Replaced Cherokee.,
Jeep,Liberty,2002,2007,Limited,3,premium,3.7L V6,Infinity,"Infinity amp, heated leather, moonroof, power seats",,
Jeep,Liberty,2002,2007,Renegade,2,mid,3.7L V6,,"Off-road suspension, skid plates, tow hooks",,
Jeep,Liberty,2008,2012,Sport,2,mid,3.7L V6,,"Power windows, A/C",KK. Last Liberty.,
Jeep,Liberty,2008,2012,Limited,3,premium,3.7L V6,Infinity,"Infinity amp, heated leather, nav, moonroof",,
Toyota,Camry,2002,2006,LE,1,base,2.4L I4,,,XV30. 2AZ-FE engine.,
Toyota,Camry,2002,2006,SE,2,mid,2.4L I4,,"Sport suspension, sport seats",,
Toyota,Camry,2002,2006,XLE,3,premium,3.3L V6,JBL,"JBL amp, V6 ECM, heated leather, nav, moonroof, power seats",V6 XLE is the premium combo,
Toyota,Camry,2002,2006,Solara,2,mid,3.3L V6,,"Coupe/convertible, V6 ECM, power seats",Camry-based coupe,
Toyota,RAV4,2001,2005,Base,1,base,2.0L I4,,,XA20. 2nd gen. 2.0L/2.4L depending on year.,
Toyota,RAV4,2001,2005,L,2,mid,2.4L I4,,"Power windows, A/C, alloy wheels",,
Toyota,RAV4,2006,2012,Base,1,base,2.5L I4,,,XA30. 3rd gen.,
Toyota,RAV4,2006,2012,Sport,2,mid,3.5L V6,,"V6 ECM, sport suspension, 269hp",V6 RAV4 was actually quick,
Toyota,RAV4,2006,2012,Limited,3,premium,3.5L V6,JBL,"JBL amp, V6 ECM, heated leather, moonroof, nav, rear camera",,
Toyota,Highlander,2001,2007,Base,1,base,2.4L I4,,,XU20. 1st gen. Camry platform.,
Toyota,Highlander,2001,2007,Limited,3,premium,3.3L V6,JBL,"JBL amp, V6 ECM, heated leather, moonroof, nav, 3rd row",,
Toyota,Highlander,2008,2013,Base,1,base,2.7L I4,,,XU40. 2nd gen.,
Toyota,Highlander,2008,2013,SE,2,mid,3.5L V6,,"Sport appearance, V6 ECM, power seats",,
Toyota,Highlander,2008,2013,Limited,3,premium,3.5L V6,JBL,"JBL amp, V6 ECM, heated leather, nav, moonroof, rear entertainment, park assist",,
Toyota,Tundra,2000,2006,Base,1,base,3.4L V6,,,1st gen. T100 replacement.,
Toyota,Tundra,2000,2006,SR5,2,mid,4.7L V8 (2UZ-FE),,"2UZ-FE V8 ECM, power seats, A/C",2UZ-FE is bulletproof,CULT
Toyota,Tundra,2000,2006,Limited,3,premium,4.7L V8 (2UZ-FE),JBL,"JBL amp, 2UZ-FE ECM, heated leather, moonroof",,CULT
Honda,Accord,2003,2007,DX,1,base,2.4L I4,,,7th gen. K24 engine.,
Honda,Accord,2003,2007,LX,1,base,2.4L I4,,,,
Honda,Accord,2003,2007,EX,2,mid,2.4L I4,,"Moonroof, power seats, heated seats possible",,
Honda,Accord,2003,2007,EX-L,3,premium,3.0L V6,,"V6 ECM, heated leather, moonroof, nav possible, XM radio",V6 is the premium engine,
Honda,Accord,2008,2012,LX,1,base,2.4L I4,,,8th gen.,
Honda,Accord,2008,2012,EX,2,mid,2.4L I4,,"Moonroof, power seats",,
Honda,Accord,2008,2012,EX-L,3,premium,3.5L V6,,"V6 ECM, heated leather, moonroof, nav possible",3.5L V6 = J35,
Honda,Accord,2008,2012,EX-L V6,3,premium,3.5L V6,,"V6 ECM, heated leather, moonroof, nav",Explicitly V6 trim,
Honda,CR-V,2002,2006,LX,1,base,2.4L I4 (K24),,,2nd gen. K24A1 engine.,
Honda,CR-V,2002,2006,EX,2,mid,2.4L I4 (K24),,"Moonroof, ABS, power seats possible",,
Honda,CR-V,2002,2006,SE,3,premium,2.4L I4 (K24),,"Leather, moonroof, heated seats (late), 6-disc CD",2005-2006 Special Edition,
Honda,CR-V,2007,2011,LX,1,base,2.4L I4 (K24),,,3rd gen.,
Honda,CR-V,2007,2011,EX,2,mid,2.4L I4 (K24),,"Moonroof, power seats, ABS",,
Honda,CR-V,2007,2011,EX-L,3,premium,2.4L I4 (K24),,"Heated leather, moonroof, nav possible (EX-L Navi)",,
Honda,Pilot,2003,2008,LX,1,base,3.5L V6,,,1st gen. J35 engine.,
Honda,Pilot,2003,2008,EX,2,mid,3.5L V6,,"Moonroof, power seats, rear entertainment possible",,
Honda,Pilot,2003,2008,EX-L,3,premium,3.5L V6,,"Heated leather, moonroof, nav possible, rear entertainment possible, power seats",,
Nissan,Altima,2002,2006,S,1,base,2.5L I4,,,L31. QR25DE engine.,
Nissan,Altima,2002,2006,SL,3,premium,3.5L V6,Bose,"Bose amp, V6 ECM, heated leather, moonroof, 245hp",VQ35DE V6. Quick sedan.,
Nissan,Altima,2002,2006,SE-R,4,performance,3.5L V6 (260hp),Bose,"Bose amp, SE-R V6 ECM, sport suspension, 6-speed manual, Brembo brakes (Spec V)",SE-R Spec V had Brembo brakes + 6-speed,CULT
Nissan,Altima,2007,2012,S,1,base,2.5L I4,,,L32.,
Nissan,Altima,2007,2012,SL,3,premium,3.5L V6,Bose,"Bose amp, V6 ECM, heated leather, moonroof, nav, blind spot (late)",,
Nissan,Altima,2007,2012,Coupe 3.5 SR,3,premium,3.5L V6,Bose,"Bose amp, V6 ECM, sport suspension, paddle shifters, leather",Altima Coupe. Sporty.,
Nissan,Rogue,2008,2013,S,1,base,2.5L I4,,,S35. 1st gen.,
Nissan,Rogue,2008,2013,SV,2,mid,2.5L I4,,"Heated seats, rear camera, power seats",,
Nissan,Rogue,2008,2013,SL,3,premium,2.5L I4,Bose,"Bose amp, heated leather, nav, rear camera, around view monitor (late)",,
Nissan,Pathfinder,2005,2012,S,1,base,4.0L V6,,,R51. Body-on-frame. Last real truck Pathfinder.,
Nissan,Pathfinder,2005,2012,SE,2,mid,4.0L V6,,"Power seats, heated seats, rear camera",,
Nissan,Pathfinder,2005,2012,LE,3,premium,5.6L V8,Bose,"Bose amp, V8 ECM, heated leather, nav, rear entertainment, around view monitor",VK56 V8 from Titan/Armada,
Nissan,Maxima,2004,2008,SE,2,mid,3.5L V6,,"Power seats, heated seats, moonroof",VQ35DE. 4DSC (4-door sports car).,
Nissan,Maxima,2004,2008,SL,3,premium,3.5L V6,Bose,"Bose amp, heated leather, nav, moonroof, rear camera (late)",,
Nissan,Maxima,2009,2014,S,2,mid,3.5L V6,,"Power seats, push-button start",A35.,
Nissan,Maxima,2009,2014,SV,3,premium,3.5L V6,Bose,"Bose amp, heated leather, moonroof, nav",,
Nissan,Sentra,2002,2006,SE-R,3,premium,2.5L I4 (QR25DE) 165hp,,"QR25DE ECM, sport suspension, 6-speed, rear disc brakes",B15 SE-R. Hot Sentra.,CULT
Nissan,Sentra,2002,2006,SE-R Spec V,4,performance,2.5L I4 (QR25DE) 175hp,,"Spec V ECM, Brembo brakes, Helical LSD, 6-speed, sport suspension",Spec V had Brembo + LSD. Cult.,CULT
Hyundai,Sonata,2006,2010,GLS,1,base,2.4L I4,,,NF generation.,
Hyundai,Sonata,2006,2010,SE,2,mid,3.3L V6,,"V6 ECM, power seats, moonroof",,
Hyundai,Sonata,2006,2010,Limited,3,premium,3.3L V6,Infinity,"Infinity amp, V6 ECM, heated leather, moonroof, nav",,
Hyundai,Sonata,2011,2014,GLS,1,base,2.4L I4,,,YF. Theta II engine.,
Hyundai,Sonata,2011,2014,SE,2,mid,2.0L Turbo,,"Turbo ECM, sport suspension, panoramic moonroof possible",,
Hyundai,Sonata,2011,2014,Limited,3,premium,2.0L Turbo,Infinity,"Infinity amp, turbo ECM, heated/cooled leather, panoramic moonroof, nav, blind spot",,
Hyundai,Tucson,2005,2009,GLS,1,base,2.0L I4,,,1st gen. JM.,
Hyundai,Tucson,2005,2009,Limited,3,premium,2.7L V6,,"V6 ECM, heated leather, moonroof, power seats",,
Hyundai,Tucson,2010,2015,GLS,1,base,2.0L I4,,,2nd gen. LM.,
Hyundai,Tucson,2010,2015,Limited,3,premium,2.4L I4,,"Heated leather, panoramic moonroof, nav, rear camera, blind spot",,
Hyundai,Tucson,2016,2021,SE,1,base,2.0L I4,,,3rd gen. TL.,
Hyundai,Tucson,2016,2021,Sport,2,mid,1.6L Turbo,,"Turbo ECM, heated seats, blind spot",,
Hyundai,Tucson,2016,2021,Limited,3,premium,1.6L Turbo,,"Turbo ECM, heated/ventilated leather, panoramic moonroof, nav, 360 camera",,
Kia,Optima,2001,2006,LX,1,base,2.4L I4,,,MS/MG. Early Optima.,
Kia,Optima,2001,2006,EX,2,mid,2.7L V6,,"V6 ECM, heated leather possible",,
Kia,Optima,2006,2010,LX,1,base,2.4L I4,,,,
Kia,Optima,2006,2010,EX,2,mid,2.7L V6,,"V6 ECM, heated leather, moonroof",,
Kia,Optima,2006,2010,SX,3,premium,2.7L V6,,"V6 ECM, heated leather, sport suspension, moonroof",,
Kia,Sorento,2003,2009,LX,1,base,3.5L V6,,,BL. Body-on-frame. Real truck.,
Kia,Sorento,2003,2009,EX,3,premium,3.5L V6,Infinity,"Infinity amp, heated leather, moonroof, power seats",,
Kia,Sorento,2011,2015,LX,1,base,2.4L I4,,,XM. Unibody crossover now.,
Kia,Sorento,2011,2015,EX,2,mid,3.3L V6,,"V6 ECM, heated leather, power seats, rear camera",,
Kia,Sorento,2011,2015,SX,3,premium,3.3L V6,Infinity,"Infinity amp, V6 ECM, heated/cooled leather, panoramic moonroof, nav, blind spot",,
BMW,3 Series,1999,2005,325i,2,mid,2.5L I6 (M54),,"Power seats, auto climate, rain sensor",E46. M54 engine.,CULT
BMW,3 Series,1999,2005,330i,3,premium,3.0L I6 (M54),Harman Kardon,"Harman Kardon amp, M54 3.0L ECM, sport seats, nav possible, xenon headlights",,CULT
BMW,3 Series,1999,2005,M3,4,performance,3.2L I6 (S54),Harman Kardon,"Harman Kardon amp, S54 ECM, 6-speed or SMG, M differential, 333hp",E46 M3. S54 is one of the greatest engines ever made.,CULT
BMW,5 Series,1997,2003,525i,2,mid,2.5L I6 (M54),,"Power seats, auto climate",E39. Best-driving 5 Series ever made.,CULT
BMW,5 Series,1997,2003,530i,3,premium,3.0L I6 (M54),Harman Kardon,"Harman Kardon amp, M54 ECM, sport pkg possible, nav",,CULT
BMW,5 Series,1997,2003,540i,3,premium,4.4L V8 (M62),Harman Kardon,"Harman Kardon amp, M62 V8 ECM, sport seats, nav, xenon headlights",V8 is premium,CULT
BMW,5 Series,1997,2003,M5,4,performance,4.9L V8 (S62) 394hp,Harman Kardon,"Harman Kardon amp, S62 V8 ECM, 6-speed only, M differential, 394hp",E39 M5. THE benchmark sport sedan. S62 hand-built V8.,CULT
BMW,X5,2000,2006,3.0i,2,mid,3.0L I6 (M54),,"Panoramic moonroof, power seats, iDrive (late)",E53. First BMW SUV.,
BMW,X5,2000,2006,4.4i,3,premium,4.4L V8 (M62/N62),Harman Kardon,"Harman Kardon amp, V8 ECM, nav, sport pkg possible, adaptive suspension",,
BMW,X5,2000,2006,4.8is,3,premium,4.8L V8 (N62) 355hp,Harman Kardon,"Harman Kardon amp, 4.8L V8 ECM, sport suspension, 20in wheels, body kit",IS = sport model. 355hp.,
Lexus,IS,2001,2005,IS 300,3,premium,3.0L I6 (2JZ-GE),Mark Levinson,"Mark Levinson amp possible, 2JZ-GE ECM, sport suspension, LSD (manual), leather, moonroof",2JZ-GE. Same block as Supra non-turbo. Drift/swap favorite.,CULT
Lexus,GS,1998,2005,GS 300,2,mid,3.0L I6 (2JZ-GE),,"2JZ-GE ECM, power seats, moonroof, leather",2JZ platform.,CULT
Lexus,GS,1998,2005,GS 430,3,premium,4.3L V8 (3UZ-FE),Mark Levinson,"Mark Levinson amp, 3UZ-FE V8 ECM, heated/cooled seats, nav, adaptive cruise",V8 luxury sport sedan,
Lexus,GS,2006,2011,GS 350,2,mid,3.5L V6,,"Power seats, nav, moonroof, leather",S190.,
Lexus,GS,2006,2011,GS 460,3,premium,4.6L V8 (1UR-FE),Mark Levinson,"Mark Levinson amp, 1UR-FE V8 ECM, heated/cooled seats, adaptive cruise, adaptive suspension",,
Lexus,RX 330,2004,2006,Base,2,mid,3.3L V6,Mark Levinson,"Mark Levinson amp possible, power liftgate, heated seats, moonroof",XU30. Renamed RX 350 in 2007.,
Lexus,RX 350,2007,2009,Base,2,mid,3.5L V6,Mark Levinson,"Mark Levinson amp possible, power liftgate, heated seats, moonroof, nav possible",,
Mercedes-Benz,C-Class,2001,2007,C230,2,mid,2.5L V6,,"Power seats, auto climate","W203. Kompressor early, V6 late.",
Mercedes-Benz,C-Class,2001,2007,C320,3,premium,3.2L V6,Harman Kardon,"Harman Kardon amp, V6 ECM, heated seats, nav possible",,
Mercedes-Benz,C-Class,2001,2007,C32 AMG,4,performance,3.2L Supercharged V6 (349hp),Harman Kardon,"Harman Kardon amp, supercharged M112 ECM, AMG brakes, AMG suspension, LSD",2002-2004. Supercharged V6 AMG.,CULT
Mercedes-Benz,C-Class,2001,2007,C55 AMG,4,performance,5.4L V8 (362hp),Harman Kardon,"Harman Kardon amp, M113 V8 ECM, AMG brakes, AMG suspension",2005-2006. NA V8 AMG. Raw.,CULT
Mercedes-Benz,E-Class,2003,2009,E320,2,mid,3.2L V6,,"Power seats, heated seats, auto climate",W211.,
Mercedes-Benz,E-Class,2003,2009,E500,3,premium,5.0L V8,Harman Kardon,"Harman Kardon amp, M113 V8 ECM, heated/cooled seats, nav, airmatic suspension",,
Mercedes-Benz,E-Class,2003,2009,E55 AMG,4,performance,5.4L Supercharged V8 (469hp),Harman Kardon,"Harman Kardon amp, M113K supercharged ECM, AMG brakes, airmatic, LSD",E55 AMG. Supercharged V8 sleeper. Legendary.,CULT
Mercedes-Benz,E-Class,2003,2009,E63 AMG,4,performance,6.2L V8 (507hp),Harman Kardon,"Harman Kardon amp, M156 V8 ECM, AMG brakes, airmatic, LSD, 507hp",2007-2009. M156 NA V8.,CULT
Mercedes-Benz,ML,1998,2005,ML320,2,mid,3.2L V6,,"Power seats, heated seats",W163. 1st gen ML.,
Mercedes-Benz,ML,1998,2005,ML430,3,premium,4.3L V8,Harman Kardon,"Harman Kardon amp possible, V8 ECM, heated seats, nav possible",1999-2001,
